baseER baseSTAS endsuc endsuc10 endsuc90 freqsuc freq10 freq50 freq90 trajmean traj10 traj50 traj90 trajprop trajpop10 trajpop90
0.34 0.036 0.79 0.78 0.81 0.74 0.3 0.8 1 -37 -51 -38 -24 0.01 0 0.01
0.34 0.037 0.8 0.78 0.81 0.75 0.3 0.8 1 -37 -51 -38 -24 0.01 0.01 0.01
0.34 0.038 0.79 0.78 0.81 0.75 0.4 0.8 1 -37 -50 -38 -22 0.01 0.01 0.01
0.34 0.039 0.81 0.8 0.83 0.78 0.4 0.8 1 -36 -49 -38 -21 0.01 0.01 0.01
0.34 0.04 0.84 0.82 0.85 0.79 0.4 0.9 1 -35 -49 -37 -20 0.01 0.01 0.02
0.35 0.003 0 0 0 0.1 0.1 0.1 0.1 -78 -83 -78 -72 0 0 0
0.35 0.041 0.8 0.79 0.82 0.76 0.3 0.8 1 -36 -50 -37 -22 0.01 0.01 0.02
0.35 0.001 0 0 0 0.1 0.1 0.1 0.1 -83 -88 -84 -79 0 0 0
0.35 0.002 0 0 0 0.1 0.1 0.1 0.1 -81 -85 -81 -75 0 0 0
0.35 0.004 0 0 0 0.11 0.1 0.1 0.1 -75 -81 -75 -69 0 0 0
0.35 0.005 0 0 0 0.11 0.1 0.1 0.2 -73 -79 -73 -66 0 0 0
0.35 0.006 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -71 -63 0 0 0
0.35 0.007 0 0 0 0.13 0.1 0.1 0.2 -68 -76 -68 -59 0 0 0
0.35 0.008 0.01 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -66 -57 0 0 0
0.35 0.009 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -72 -65 -54 0 0 0
0.35 0.01 0.01 0.01 0.01 0.16 0.1 0.2 0.2 -62 -70 -62 -53 0 0 0
0.35 0.011 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -60 -69 -61 -50 0 0 0
0.35 0.012 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -59 -68 -59 -49 0 0 0
0.35 0.013 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.35 0.014 0.07 0.06 0.08 0.22 0.1 0.2 0.4 -56 -66 -57 -46 0 0 0
0.35 0.015 0.1 0.09 0.11 0.25 0.1 0.2 0.4 -54 -65 -56 -43 0 0 0.01
0.35 0.016 0.12 0.11 0.13 0.27 0.1 0.2 0.5 -54 -64 -55 -42 0 0 0
0.35 0.017 0.16 0.15 0.18 0.29 0.2 0.2 0.6 -52 -63 -53 -40 0 0 0
0.35 0.018 0.2 0.19 0.22 0.32 0.2 0.2 0.7 -51 -62 -52 -40 0 0 0
0.35 0.019 0.23 0.21 0.25 0.34 0.2 0.2 0.7 -50 -61 -50 -36 0 0 0
0.35 0.02 0.26 0.24 0.28 0.36 0.2 0.2 0.7 -49 -60 -50 -37 0 0 0
0.35 0.021 0.3 0.28 0.31 0.4 0.2 0.3 0.8 -48 -60 -49 -35 0 0 0
0.35 0.022 0.35 0.34 0.37 0.42 0.2 0.3 0.8 -47 -58 -48 -34 0 0 0
0.35 0.023 0.39 0.37 0.41 0.44 0.2 0.4 0.9 -46 -58 -47 -33 0 0 0
0.35 0.024 0.42 0.4 0.44 0.47 0.2 0.4 0.9 -46 -58 -47 -33 0 0 0
0.35 0.025 0.45 0.43 0.47 0.49 0.2 0.4 1 -45 -57 -46 -32 0 0 0.01
0.35 0.026 0.49 0.47 0.51 0.52 0.2 0.5 1 -44 -56 -45 -31 0 0 0.01
0.35 0.027 0.52 0.51 0.54 0.55 0.2 0.5 1 -44 -56 -45 -31 0 0 0
0.35 0.028 0.55 0.53 0.57 0.57 0.2 0.6 1 -42 -55 -44 -29 0.01 0 0.01
0.35 0.029 0.58 0.56 0.6 0.58 0.2 0.6 1 -42 -54 -44 -29 0.01 0 0.01
0.35 0.03 0.62 0.6 0.64 0.6 0.2 0.6 1 -41 -55 -43 -28 0.01 0 0.01
0.35 0.031 0.63 0.61 0.65 0.63 0.2 0.7 1 -41 -53 -42 -26 0.01 0 0.01
0.35 0.032 0.66 0.64 0.68 0.65 0.2 0.7 1 -40 -53 -41 -26 0.01 0 0.01
0.35 0.033 0.68 0.66 0.7 0.66 0.2 0.7 1 -39 -52 -41 -25 0.01 0.01 0.01
0.35 0.034 0.72 0.7 0.74 0.68 0.3 0.7 1 -39 -52 -41 -26 0.01 0 0.01
0.35 0.035 0.73 0.71 0.75 0.7 0.3 0.7 1 -39 -51 -39 -25 0 0 0.01
0.35 0.036 0.74 0.73 0.76 0.71 0.3 0.7 1 -38 -51 -40 -25 0.01 0.01 0.01
0.35 0.037 0.74 0.72 0.76 0.72 0.3 0.8 1 -38 -51 -40 -25 0.01 0.01 0.01
0.35 0.038 0.78 0.76 0.8 0.74 0.3 0.8 1 -37 -50 -38 -22 0.01 0.01 0.01
0.35 0.039 0.79 0.78 0.81 0.74 0.3 0.8 1 -37 -50 -38 -24 0.01 0.01 0.01
0.35 0.04 0.79 0.77 0.8 0.76 0.4 0.8 1 -37 -50 -38 -22 0.01 0.01 0.01
0.36 0.003 0 0 0 0.1 0.1 0.1 0.1 -79 -84 -79 -73 0 0 0
0.36 0.041 0.78 0.76 0.8 0.74 0.3 0.8 1 -37 -50 -38 -24 0.01 0.01 0.02
0.36 0.001 0 0 0 0.1 0.1 0.1 0.1 -84 -88 -84 -79 0 0 0
0.36 0.002 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -82 -76 0 0 0
0.36 0.004 0 0 0 0.11 0.1 0.1 0.1 -76 -82 -76 -70 0 0 0
0.36 0.005 0 0 0 0.11 0.1 0.1 0.1 -73 -80 -74 -67 0 0 0
0.36 0.006 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -72 -64 0 0 0
0.36 0.007 0 0 0 0.13 0.1 0.1 0.2 -69 -76 -70 -61 0 0 0
0.36 0.008 0 0 0 0.14 0.1 0.1 0.2 -67 -75 -67 -59 0 0 0
0.36 0.009 0 0 0.01 0.15 0.1 0.1 0.2 -65 -73 -66 -56 0 0 0
0.36 0.01 0.01 0 0.01 0.16 0.1 0.2 0.2 -63 -72 -64 -53 0 0 0
0.36 0.011 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -61 -70 -62 -51 0 0 0
0.36 0.012 0.02 0.01 0.02 0.18 0.1 0.2 0.2 -60 -69 -60 -49 0 0 0
0.36 0.013 0.05 0.04 0.06 0.2 0.1 0.2 0.3 -58 -68 -59 -47 0 0 0
0.36 0.014 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.36 0.015 0.07 0.06 0.09 0.23 0.1 0.2 0.4 -56 -66 -56 -44 0 0 0
0.36 0.016 0.12 0.1 0.13 0.25 0.1 0.2 0.5 -54 -64 -55 -42 0 0 0
0.36 0.017 0.13 0.12 0.14 0.27 0.1 0.2 0.5 -54 -64 -55 -42 0 0 0
0.36 0.018 0.2 0.18 0.22 0.3 0.2 0.2 0.6 -52 -63 -54 -40 0 0 0
0.36 0.019 0.2 0.18 0.22 0.32 0.2 0.2 0.6 -51 -62 -52 -39 0 0 0
0.36 0.02 0.22 0.2 0.24 0.34 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.36 0.021 0.26 0.24 0.28 0.37 0.2 0.2 0.8 -49 -61 -50 -37 0 0 0
0.36 0.022 0.3 0.28 0.32 0.39 0.2 0.3 0.8 -48 -60 -50 -35 0 0 0
0.36 0.023 0.34 0.32 0.36 0.42 0.2 0.3 0.8 -47 -58 -48 -34 0.01 0 0.01
0.36 0.024 0.4 0.38 0.42 0.44 0.2 0.4 0.8 -47 -58 -48 -34 0 0 0.01
0.36 0.025 0.43 0.41 0.45 0.47 0.2 0.4 0.9 -46 -58 -47 -33 0 0 0.01
0.36 0.026 0.45 0.43 0.47 0.49 0.2 0.4 0.9 -45 -56 -47 -33 0.01 0 0.01
0.36 0.027 0.47 0.45 0.49 0.52 0.2 0.5 1 -44 -56 -46 -31 0 0 0.01
0.36 0.028 0.48 0.47 0.51 0.52 0.2 0.5 1 -44 -56 -45 -31 0 0 0.01
0.36 0.029 0.54 0.52 0.57 0.55 0.2 0.5 1 -43 -55 -44 -29 0 0 0.01
0.36 0.03 0.57 0.55 0.59 0.57 0.2 0.6 1 -42 -54 -44 -28 0.01 0 0.01
0.36 0.031 0.6 0.58 0.61 0.6 0.2 0.6 1 -42 -54 -43 -28 0.01 0 0.01
0.36 0.032 0.62 0.6 0.64 0.61 0.2 0.6 1 -41 -54 -42 -27 0 0 0.01
0.36 0.033 0.64 0.62 0.66 0.62 0.2 0.6 1 -41 -54 -42 -27 0.01 0 0.01
0.36 0.034 0.66 0.64 0.68 0.65 0.2 0.7 1 -40 -53 -41 -26 0.01 0 0.01
0.36 0.035 0.69 0.66 0.7 0.65 0.2 0.7 1 -39 -53 -40 -26 0.01 0.01 0.01
0.36 0.036 0.7 0.69 0.72 0.68 0.2 0.7 1 -39 -52 -41 -25 0.01 0 0.01
0.36 0.037 0.71 0.69 0.73 0.69 0.2 0.7 1 -39 -51 -41 -25 0.01 0.01 0.02
0.36 0.038 0.74 0.72 0.76 0.71 0.3 0.7 1 -38 -51 -40 -25 0.01 0.01 0.02
0.36 0.039 0.76 0.74 0.78 0.72 0.3 0.8 1 -38 -50 -39 -24 0.01 0.01 0.02
0.36 0.04 0.77 0.75 0.79 0.73 0.3 0.8 1 -38 -50 -39 -24 0.01 0.01 0.01
0.37 0.003 0 0 0 0.1 0.1 0.1 0.1 -79 -84 -80 -74 0 0 0
0.37 0.041 0.74 0.72 0.76 0.71 0.2 0.8 1 -38 -52 -39 -24 0.01 0.01 0.02
0.37 0.001 0 0 0 0.1 0.1 0.1 0.1 -84 -88 -85 -80 0 0 0
0.37 0.002 0 0 0 0.1 0.1 0.1 0.1 -82 -86 -82 -77 0 0 0
0.37 0.004 0 0 0 0.1 0.1 0.1 0.1 -77 -83 -77 -71 0 0 0
0.37 0.005 0 0 0 0.11 0.1 0.1 0.1 -74 -80 -75 -68 0 0 0
0.37 0.006 0 0 0 0.12 0.1 0.1 0.2 -72 -78 -73 -65 0 0 0
0.37 0.007 0 0 0 0.13 0.1 0.1 0.2 -69 -77 -70 -61 0 0 0
0.37 0.008 0 0 0.01 0.13 0.1 0.1 0.2 -68 -75 -68 -60 0 0 0
0.37 0.009 0 0 0.01 0.14 0.1 0.1 0.2 -66 -73 -66 -57 0 0 0
0.37 0.01 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -72 -65 -56 0 0 0
0.37 0.011 0.01 0.01 0.01 0.16 0.1 0.2 0.2 -62 -70 -63 -52 0 0 0
0.37 0.012 0.02 0.01 0.02 0.18 0.1 0.2 0.2 -61 -70 -61 -50 0 0 0
0.37 0.013 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -59 -68 -60 -49 0 0 0
0.37 0.014 0.04 0.03 0.05 0.2 0.1 0.2 0.3 -58 -67 -59 -47 0 0 0
0.37 0.015 0.06 0.05 0.07 0.21 0.1 0.2 0.3 -57 -66 -58 -46 0 0 0
0.37 0.016 0.09 0.07 0.1 0.23 0.1 0.2 0.4 -55 -65 -56 -44 0 0 0
0.37 0.017 0.11 0.1 0.13 0.25 0.1 0.2 0.5 -54 -64 -55 -43 0 0 0
0.37 0.018 0.14 0.13 0.16 0.28 0.1 0.2 0.5 -53 -64 -54 -41 0 0 0
0.37 0.019 0.17 0.16 0.19 0.3 0.1 0.2 0.6 -52 -63 -54 -40 0 0 0
0.37 0.02 0.21 0.19 0.22 0.32 0.2 0.2 0.7 -51 -62 -53 -39 0 0 0
0.37 0.021 0.24 0.22 0.25 0.34 0.2 0.2 0.7 -50 -62 -51 -38 0 0 0
0.37 0.022 0.25 0.23 0.27 0.37 0.2 0.2 0.8 -49 -60 -50 -37 0 0 0
0.37 0.023 0.31 0.29 0.33 0.39 0.2 0.3 0.8 -48 -60 -50 -36 0 0 0.01
0.37 0.024 0.32 0.3 0.34 0.4 0.2 0.3 0.8 -47 -59 -49 -34 0 0 0.01
0.37 0.025 0.35 0.33 0.37 0.42 0.2 0.3 0.8 -47 -59 -48 -35 0 0 0
0.37 0.026 0.4 0.38 0.42 0.45 0.2 0.4 0.9 -46 -58 -47 -34 0 0 0
0.37 0.027 0.43 0.41 0.45 0.47 0.2 0.4 0.9 -46 -57 -47 -33 0 0 0
0.37 0.028 0.46 0.44 0.48 0.5 0.2 0.5 1 -45 -57 -46 -32 0 0 0.01
0.37 0.029 0.5 0.49 0.52 0.52 0.2 0.5 1 -45 -57 -45 -32 0 0 0
0.37 0.03 0.52 0.5 0.54 0.53 0.2 0.5 1 -44 -55 -45 -31 0.01 0 0.01
0.37 0.031 0.55 0.53 0.57 0.56 0.2 0.5 1 -43 -55 -45 -29 0.01 0 0.01
0.37 0.032 0.56 0.54 0.58 0.58 0.2 0.6 1 -42 -55 -43 -28 0 0 0.01
0.37 0.033 0.56 0.54 0.59 0.59 0.2 0.6 1 -42 -55 -43 -28 0 0 0.01
0.37 0.034 0.63 0.61 0.65 0.62 0.2 0.6 1 -41 -54 -42 -28 0 0 0.01
0.37 0.035 0.64 0.62 0.66 0.62 0.2 0.7 1 -41 -54 -42 -28 0 0 0.01
0.37 0.036 0.65 0.63 0.67 0.64 0.2 0.6 1 -41 -54 -42 -27 0.01 0 0.01
0.37 0.037 0.68 0.66 0.7 0.66 0.2 0.7 1 -40 -52 -42 -26 0.01 0 0.01
0.37 0.038 0.7 0.68 0.72 0.67 0.2 0.7 1 -39 -52 -41 -25 0.01 0 0.01
0.37 0.039 0.72 0.7 0.74 0.68 0.2 0.7 1 -39 -52 -40 -25 0.01 0 0.01
0.37 0.04 0.74 0.72 0.75 0.7 0.2 0.7 1 -39 -52 -39 -25 0.01 0 0.01
0.38 0.003 0 0 0 0.1 0.1 0.1 0.1 -80 -85 -80 -74 0 0 0
0.38 0.041 0.7 0.69 0.72 0.68 0.2 0.7 1 -39 -52 -40 -25 0.01 0 0.01
0.38 0.001 0 0 0 0.1 0.1 0.1 0.1 -85 -89 -85 -81 0 0 0
0.38 0.002 0 0 0 0.1 0.1 0.1 0.1 -83 -87 -83 -78 0 0 0
0.38 0.004 0 0 0 0.1 0.1 0.1 0.1 -77 -83 -78 -71 0 0 0
0.38 0.005 0 0 0 0.11 0.1 0.1 0.1 -75 -81 -75 -68 0 0 0
0.38 0.006 0 0 0 0.11 0.1 0.1 0.2 -73 -79 -73 -66 0 0 0
0.38 0.007 0 0 0 0.12 0.1 0.1 0.2 -70 -78 -71 -63 0 0 0
0.38 0.008 0 0 0 0.13 0.1 0.1 0.2 -68 -76 -69 -59 0 0 0
0.38 0.009 0 0 0 0.14 0.1 0.1 0.2 -67 -75 -67 -59 0 0 0
0.38 0.01 0.01 0 0.01 0.15 0.1 0.1 0.2 -65 -73 -65 -56 0 0 0
0.38 0.011 0 0 0.01 0.16 0.1 0.2 0.2 -63 -72 -64 -54 0 0 0
0.38 0.012 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -61 -70 -62 -52 0 0 0
0.38 0.013 0.02 0.02 0.03 0.18 0.1 0.2 0.2 -60 -69 -61 -50 0 0 0
0.38 0.014 0.04 0.03 0.04 0.19 0.1 0.2 0.2 -59 -68 -59 -49 0 0 0
0.38 0.015 0.04 0.03 0.05 0.2 0.1 0.2 0.3 -58 -68 -59 -47 0 0 0
0.38 0.016 0.06 0.06 0.08 0.22 0.1 0.2 0.4 -56 -66 -56 -46 0 0 0
0.38 0.017 0.09 0.08 0.1 0.24 0.1 0.2 0.4 -55 -65 -56 -44 0 0 0
0.38 0.018 0.11 0.1 0.13 0.26 0.1 0.2 0.5 -54 -65 -55 -42 0 0 0
0.38 0.019 0.14 0.12 0.15 0.27 0.1 0.2 0.5 -53 -64 -54 -41 0 0 0
0.38 0.02 0.17 0.15 0.18 0.3 0.2 0.2 0.6 -52 -63 -53 -40 0 0 0
0.38 0.021 0.2 0.19 0.22 0.32 0.2 0.2 0.61 -51 -62 -52 -39 0 0 0
0.38 0.022 0.23 0.22 0.25 0.34 0.2 0.2 0.7 -50 -61 -52 -37 0 0 0
0.38 0.023 0.24 0.23 0.26 0.36 0.2 0.2 0.7 -49 -60 -51 -37 0 0 0
0.38 0.024 0.28 0.26 0.3 0.38 0.2 0.3 0.8 -48 -60 -49 -36 0 0 0
0.38 0.025 0.32 0.3 0.34 0.4 0.2 0.3 0.8 -48 -59 -49 -35 0 0 0
0.38 0.026 0.33 0.31 0.35 0.42 0.2 0.3 0.9 -47 -58 -48 -34 0 0 0
0.38 0.027 0.41 0.38 0.42 0.44 0.2 0.4 0.9 -46 -58 -47 -34 0 0 0.01
0.38 0.028 0.4 0.38 0.42 0.47 0.2 0.4 0.9 -45 -57 -46 -33 0 0 0
0.38 0.029 0.43 0.41 0.45 0.48 0.2 0.4 0.9 -46 -57 -47 -33 0 0 0.01
0.38 0.03 0.47 0.45 0.49 0.51 0.2 0.5 0.9 -45 -56 -46 -31 0 0 0.01
0.38 0.031 0.5 0.48 0.52 0.53 0.2 0.5 1 -44 -56 -44 -31 0 0 0.01
0.38 0.032 0.52 0.5 0.54 0.54 0.2 0.5 1 -43 -56 -45 -31 0.01 0 0.01
0.38 0.033 0.56 0.54 0.58 0.57 0.2 0.6 1 -42 -55 -44 -28 0.01 0 0.01
0.38 0.034 0.57 0.55 0.59 0.58 0.2 0.6 1 -42 -54 -44 -29 0 0 0.01
0.38 0.035 0.6 0.58 0.62 0.6 0.2 0.6 1 -41 -54 -42 -28 0 0 0.01
0.38 0.036 0.6 0.58 0.62 0.61 0.2 0.6 1 -42 -54 -42 -28 0 0 0.01
0.38 0.037 0.63 0.61 0.65 0.63 0.2 0.7 1 -41 -54 -42 -26 0 0 0.01
0.38 0.038 0.63 0.61 0.65 0.64 0.2 0.7 1 -40 -53 -42 -26 0 0 0.01
0.38 0.039 0.69 0.67 0.7 0.65 0.2 0.7 1 -40 -53 -42 -27 0.01 0 0.01
0.38 0.04 0.7 0.68 0.72 0.66 0.2 0.7 1 -40 -52 -41 -25 0.01 0 0.01
0.39 0.003 0 0 0 0.1 0.1 0.1 0.1 -81 -85 -81 -75 0 0 0
0.39 0.041 0.67 0.65 0.69 0.64 0.2 0.7 1 -40 -53 -42 -27 0 0 0.01
0.39 0.001 0 0 0 0.1 0.1 0.1 0.1 -85 -89 -86 -81 0 0 0
0.39 0.002 0 0 0 0.1 0.1 0.1 0.1 -83 -87 -83 -78 0 0 0
0.39 0.004 0 0 0 0.1 0.1 0.1 0.1 -78 -84 -79 -72 0 0 0
0.39 0.005 0 0 0 0.11 0.1 0.1 0.1 -76 -82 -76 -69 0 0 0
0.39 0.006 0 0 0 0.11 0.1 0.1 0.2 -74 -80 -74 -66 0 0 0
0.39 0.007 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -72 -64 0 0 0
0.39 0.008 0 0 0 0.13 0.1 0.1 0.2 -69 -77 -70 -62 0 0 0
0.39 0.009 0 0 0 0.14 0.1 0.1 0.2 -67 -75 -68 -58 0 0 0
0.39 0.01 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -66 -57 0 0 0
0.39 0.011 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -72 -64 -55 0 0 0
0.39 0.012 0.01 0.01 0.02 0.16 0.1 0.2 0.2 -62 -71 -63 -53 0 0 0
0.39 0.013 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -61 -71 -62 -50 0 0 0
0.39 0.014 0.02 0.02 0.03 0.18 0.1 0.2 0.2 -60 -70 -61 -50 0 0 0
0.39 0.015 0.04 0.04 0.05 0.2 0.1 0.2 0.3 -58 -68 -60 -48 0 0 0
0.39 0.016 0.05 0.04 0.06 0.2 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.39 0.017 0.07 0.06 0.09 0.22 0.1 0.2 0.4 -56 -66 -57 -45 0 0 0
0.39 0.018 0.09 0.08 0.1 0.24 0.1 0.2 0.4 -56 -65 -57 -45 0 0 0
0.39 0.019 0.13 0.12 0.15 0.26 0.1 0.2 0.5 -54 -65 -55 -42 0 0 0
0.39 0.02 0.14 0.13 0.15 0.27 0.1 0.2 0.5 -53 -64 -54 -41 0 0 0
0.39 0.021 0.17 0.16 0.19 0.3 0.2 0.2 0.6 -52 -64 -54 -40 0 0 0
0.39 0.022 0.2 0.18 0.22 0.32 0.2 0.2 0.7 -51 -62 -52 -38 0 0 0
0.39 0.023 0.23 0.22 0.25 0.33 0.2 0.2 0.7 -50 -61 -52 -39 0 0 0.01
0.39 0.024 0.23 0.21 0.25 0.35 0.2 0.2 0.7 -50 -61 -51 -37 0 0 0
0.39 0.025 0.27 0.25 0.29 0.37 0.2 0.2 0.7 -49 -61 -50 -37 0 0 0
0.39 0.026 0.29 0.28 0.31 0.39 0.2 0.3 0.8 -48 -59 -50 -35 0 0 0
0.39 0.027 0.32 0.31 0.34 0.41 0.2 0.3 0.8 -48 -59 -49 -35 0 0 0
0.39 0.028 0.39 0.37 0.41 0.44 0.2 0.3 0.9 -47 -59 -48 -34 0 0 0.01
0.39 0.029 0.4 0.38 0.42 0.46 0.2 0.4 0.9 -46 -58 -48 -33 0 0 0
0.39 0.03 0.42 0.4 0.44 0.47 0.2 0.4 0.9 -45 -57 -47 -32 0 0 0.01
0.39 0.031 0.44 0.42 0.46 0.48 0.2 0.4 0.9 -45 -57 -46 -32 0 0 0
0.39 0.032 0.5 0.48 0.52 0.51 0.2 0.5 1 -45 -57 -46 -32 0 0 0.01
0.39 0.033 0.5 0.48 0.52 0.52 0.2 0.5 1 -44 -56 -45 -30 0 0 0.01
0.39 0.034 0.51 0.49 0.53 0.54 0.2 0.5 1 -43 -56 -44 -29 0.01 0 0.01
0.39 0.035 0.55 0.53 0.57 0.56 0.2 0.6 1 -42 -55 -44 -28 0 0 0.01
0.39 0.036 0.58 0.56 0.6 0.57 0.2 0.6 1 -43 -55 -43 -30 0 0 0.01
0.39 0.037 0.59 0.57 0.61 0.58 0.2 0.6 1 -42 -54 -43 -29 0 0 0.01
0.39 0.038 0.63 0.61 0.65 0.61 0.2 0.6 1 -41 -54 -42 -28 0.01 0 0.01
0.39 0.039 0.61 0.59 0.63 0.62 0.2 0.6 1 -41 -54 -42 -28 0 0 0.01
0.39 0.04 0.65 0.63 0.67 0.64 0.2 0.7 1 -40 -53 -41 -26 0.01 0 0.01
0.4 0.003 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -81 -76 0 0 0
0.4 0.041 0.61 0.59 0.63 0.61 0.2 0.6 1 -41 -54 -43 -28 0 0 0.01
0.4 0.001 0 0 0 0.1 0.1 0.1 0.1 -86 -90 -86 -82 0 0 0
0.4 0.002 0 0 0 0.1 0.1 0.1 0.1 -84 -88 -84 -79 0 0 0
0.4 0.004 0 0 0 0.1 0.1 0.1 0.1 -79 -84 -79 -73 0 0 0
0.4 0.005 0 0 0 0.1 0.1 0.1 0.1 -76 -82 -77 -70 0 0 0
0.4 0.006 0 0 0 0.11 0.1 0.1 0.1 -74 -81 -74 -67 0 0 0
0.4 0.007 0 0 0 0.12 0.1 0.1 0.2 -72 -79 -73 -65 0 0 0
0.4 0.008 0 0 0 0.12 0.1 0.1 0.2 -70 -78 -71 -62 0 0 0
0.4 0.009 0 0 0 0.13 0.1 0.1 0.2 -68 -76 -69 -60 0 0 0
0.4 0.01 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -67 -57 0 0 0
0.4 0.011 0.01 0 0.01 0.15 0.1 0.1 0.2 -65 -73 -66 -56 0 0 0
0.4 0.012 0.01 0 0.01 0.16 0.1 0.2 0.2 -64 -72 -64 -54 0 0 0
0.4 0.013 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -62 -71 -63 -52 0 0 0
0.4 0.014 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -61 -70 -62 -51 0 0 0
0.4 0.015 0.02 0.02 0.03 0.19 0.1 0.2 0.2 -60 -69 -60 -49 0 0 0
0.4 0.016 0.04 0.03 0.04 0.2 0.1 0.2 0.3 -58 -68 -59 -48 0 0 0
0.4 0.017 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -57 -66 -58 -46 0 0 0
0.4 0.018 0.06 0.05 0.07 0.22 0.1 0.2 0.4 -56 -66 -57 -45 0 0 0
0.4 0.019 0.09 0.08 0.1 0.24 0.1 0.2 0.4 -56 -66 -56 -44 0 0 0
0.4 0.02 0.1 0.09 0.11 0.26 0.1 0.2 0.5 -54 -64 -55 -42 0 0 0
0.4 0.021 0.12 0.11 0.13 0.27 0.1 0.2 0.5 -53 -63 -54 -41 0 0 0
0.4 0.022 0.16 0.15 0.18 0.29 0.2 0.2 0.6 -53 -63 -53 -41 0 0 0
0.4 0.023 0.19 0.18 0.21 0.31 0.2 0.2 0.6 -51 -63 -53 -39 0 0 0
0.4 0.024 0.22 0.2 0.24 0.33 0.2 0.2 0.7 -51 -62 -52 -38 0 0 0
0.4 0.025 0.23 0.21 0.25 0.34 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.4 0.026 0.28 0.26 0.3 0.36 0.2 0.2 0.7 -49 -60 -50 -37 0 0 0
0.4 0.027 0.29 0.27 0.31 0.38 0.2 0.3 0.8 -48 -58 -49 -36 0 0 0.01
0.4 0.028 0.33 0.31 0.35 0.4 0.2 0.3 0.8 -47 -59 -49 -35 0 0 0.01
0.4 0.029 0.35 0.33 0.37 0.42 0.2 0.3 0.8 -47 -59 -48 -34 0 0 0
0.4 0.03 0.4 0.38 0.42 0.44 0.2 0.4 0.9 -47 -58 -48 -34 0 0 0.01
0.4 0.031 0.41 0.39 0.43 0.45 0.2 0.4 0.9 -46 -58 -48 -33 0 0 0
0.4 0.032 0.4 0.38 0.42 0.47 0.2 0.4 0.9 -46 -58 -47 -33 0 0 0
0.4 0.033 0.46 0.45 0.48 0.49 0.2 0.4 1 -45 -57 -46 -32 0 0 0.01
0.4 0.034 0.5 0.48 0.52 0.52 0.2 0.5 1 -44 -56 -45 -31 0 0 0
0.4 0.035 0.48 0.46 0.5 0.51 0.2 0.5 1 -44 -56 -46 -31 0 0 0
0.4 0.036 0.5 0.48 0.52 0.53 0.2 0.5 1 -44 -56 -45 -31 0 0 0.01
0.4 0.037 0.55 0.53 0.57 0.55 0.2 0.5 1 -43 -55 -44 -30 0 0 0.01
0.4 0.038 0.57 0.55 0.59 0.57 0.2 0.6 1 -43 -55 -43 -30 0 0 0.01
0.4 0.039 0.59 0.57 0.61 0.58 0.2 0.6 1 -42 -54 -44 -28 0.01 0 0.01
0.4 0.04 0.59 0.57 0.61 0.59 0.2 0.6 1 -42 -54 -44 -29 0.01 0 0.01
0.41 0.003 0 0 0 0.1 0.1 0.1 0.1 -82 -86 -82 -77 0 0 0
0.41 0.041 0.58 0.56 0.59 0.58 0.2 0.6 1 -42 -54 -44 -29 0 0 0.01
0.41 0.001 0 0 0 0.1 0.1 0.1 0.1 -86 -90 -87 -83 0 0 0
0.41 0.002 0 0 0 0.1 0.1 0.1 0.1 -84 -88 -84 -80 0 0 0
0.41 0.004 0 0 0 0.1 0.1 0.1 0.1 -79 -85 -80 -74 0 0 0
0.41 0.005 0 0 0 0.1 0.1 0.1 0.1 -77 -83 -78 -71 0 0 0
0.41 0.006 0 0 0 0.11 0.1 0.1 0.1 -75 -81 -75 -68 0 0 0
0.41 0.007 0 0 0 0.12 0.1 0.1 0.2 -73 -79 -73 -66 0 0 0
0.41 0.008 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -72 -64 0 0 0
0.41 0.009 0 0 0 0.13 0.1 0.1 0.2 -69 -77 -70 -61 0 0 0
0.41 0.01 0 0 0.01 0.13 0.1 0.1 0.2 -68 -75 -68 -59 0 0 0
